battery_capacity_mah_,battery_indicator,price,Url
200-500mah,LED,3.69,https://www.alibaba.com/product-detail/AI-Noise-Cancellation-Earbuds-Hybrid-Active_1601606921862.html
200-500mah,LED,8.0,https://www.alibaba.com/product-detail/TWS-Active-Noise-Cancelling-Earbuds-JL_1601711656179.html
1000-2000mah,LED,1.52,https://www.alibaba.com/product-detail/Original-TWS-BT-5-3-Earbuds_1601539001480.html
320mah,Digital Display,5.22,https://www.alibaba.com/product-detail/TWS-Transparent-Wireless-Earbuds-HiFi-Dual_1600737478514.html
500-1000mah,Digital Display,3.6,https://www.alibaba.com/product-detail/TWS-Noise-Cancelling-Earbuds-In-Ear_1601729316096.html
500,Digital Display,1.89,https://www.alibaba.com/product-detail/Stereo-Active-Anc-Noise-Canceling-Cancelling_1601222972000.html
300mAh+30mAh*2,Digital Display,8.2,https://www.alibaba.com/product-detail/TWS-Wireless-Earbud-High-Quality-HIFI_1601445403576.html
200-500mah,LED,5.0,https://www.alibaba.com/product-detail/Wireless-TWS-Gaming-Earbuds-ENC-Noise_1601659200367.html
650mAh,Digital Display,6.98,https://www.alibaba.com/product-detail/TWS-ANC-Earbuds-Wireless-Earphones-HiFi_1601566142068.html
650mAh,LED,4.79,https://www.alibaba.com/product-detail/New-Colorful-Earphones-Noise-Cancellation-TWS_1601645155131.html
200-500mah,LED,6.5,https://www.alibaba.com/product-detail/ENC-Dual-Mics-TWS-Wireless-Charging_1600488419752.html
"earbud battery: 35mAh for each, case battery: 300mAh",LED,5.5,https://www.alibaba.com/product-detail/TWS-Earphones-Headphones-Bluetooth-V5-4_1601277969755.html
200-500mah,Digital Display,6.2,https://www.alibaba.com/product-detail/TWS-Wireless-Active-Noise-Cancelling-Earphone_1601638765269.html
400mah,Digital Display,9.7,https://www.alibaba.com/product-detail/Factory-Priced-TWS-Earbuds-with-ANC_1601213561408.html
280mAh,Digital Display,6.0,https://www.alibaba.com/product-detail/TWS-Wireless-Earbuds-In-Ear-Stereo_1601626516736.html
400mAh,Digital Display,9.68,https://www.alibaba.com/product-detail/Noise-Cancelling-Earbuds-Bt-Earphones-Wireless_1601649394105.html
200-500mah,LED,8.0,https://www.alibaba.com/product-detail/Wholesale-Original-TWS-Wireless-Headset-Sports_1601567044807.html
200-500mah,LED,14.5,https://www.alibaba.com/product-detail/Wireless-TWS-Earbuds-with-for-Noise_1601737255757.html
200-500mah,LED,4.9,https://www.alibaba.com/product-detail/Original-TWS-Noise-Cancelling-Earbuds-Hot_1601366446186.html
40/500mah,LED,6.3,https://www.alibaba.com/product-detail/T21-Wholesale-Earbuds-Environment-Noise-Cancelling_1601487272788.html?s=p
200mAh,Digital Display,2.8,https://www.alibaba.com/product-detail/Max80-Audiophile-TWS-Wireless-In-Ear_1601449393914.html
400mAh,LED,4.99,https://www.alibaba.com/product-detail/Cheap-Noise-Cancelling-TWS-Earphone-Headphone_1601213686886.html
200-500mah,Digital Display,2.5,https://www.alibaba.com/product-detail/OEM-Customized-PRO60-TWS-Earbuds-M10_1601076841060.html
300mah,LED,6.3,https://www.alibaba.com/product-detail/2025-New-Model-S82-TWS-Earbuds_1601615607401.html
Earphones 30mAh and battery case 400mah,Digital Display,5.4,https://www.alibaba.com/product-detail/Wireless-Earbuds-Noise-Cancellation-In-Ear_1601230346412.html
70mAh,LED,13.5,https://www.alibaba.com/product-detail/Best-Selling-TWS-Open-Earbuds-With_1601168393601.html
300,Digital Display,7.82,https://www.alibaba.com/product-detail/OEM-Factory-TWS-In-ear-Headphones_1601297005755.html
200-500mah,Digital Display,4.5,https://www.alibaba.com/product-detail/ANC-ENC-TWS-Earbuds-True-Wireless_1601381638979.html
200,Digital Display,6.9,https://www.alibaba.com/product-detail/Custom-TWS-Q10-In-Ear-Earbuds_1601616597124.html
350mAh,Digital Display,8.17,https://www.alibaba.com/product-detail/Custom-AMZN-Bestseller-TWS-Wireless-Earbuds_1601575400685.html
200-500mah,LED,4.99,https://www.alibaba.com/product-detail/Wireless-HD-TWS-Headphones-with-5_1601550529498.html
200-500mah,LED,8.08,https://www.alibaba.com/product-detail/Comfortable-Wear-Wireless-Waterproof-TWS-Gaming_1601658146673.html
200-500mah,LED,6.5,https://www.alibaba.com/product-detail/TWS-Earbuds-5-3-Stereo-Bass_1600863774732.html
200mAh,Digital Display,2.29,https://www.alibaba.com/product-detail/NEEXXT-J26-TWS-In-Ear-Wireless_1601615731418.html
100mah,LED,5.99,https://www.alibaba.com/product-detail/SE60-Tws-V5-3-Earphones-True_1601234027691.html
2000-3000mah,LED,2.0,https://www.alibaba.com/product-detail/Wholesale-Supplier-Semi-in-ear-6_1601586988737.html
200-500mah,LED,13.45,https://www.alibaba.com/product-detail/TWS-Air-Earbuds-Pro3-Max-ANC_1601731763545.html
200-500mah,Digital Display,3.7,https://www.alibaba.com/product-detail/Air-Blue-Waterproof-In-Ear-for_1601585943778.html
200-500mah,Digital Display,6.9,https://www.alibaba.com/product-detail/HYX-2025-High-Quality-BT5-4_1601231816181.html
300mAh,LED,18.79,https://www.alibaba.com/product-detail/2-in-1-TWS-Neckband-Earbuds_1601283454399.html
200mAh,LED,4.36,https://www.alibaba.com/product-detail/Air1-ENC-TWS-Earbuds-Big-Battery_1600958356062.html
200-500mah,Digital Display,5.72,https://www.alibaba.com/product-detail/Noise-Cancelling-Gaming-Tws-Earbuds-Transparent_1601651509387.html
300mAh,LED,4.7,https://www.alibaba.com/product-detail/Quality-Noise-Cancellation-Earphone-Dual-Micro_1601283035781.html
200-500mah,Digital Display,1.35,https://www.alibaba.com/product-detail/Sport-Running-Wireless-Earphones-X15-TWS_1601583273951.html
200-500mah,LED,5.78,https://www.alibaba.com/product-detail/Waterproof-JL-BT-5-4-ANC_1601716613502.html
40mA,Digital Display,4.9,https://www.alibaba.com/product-detail/Wholesale-Supplier-Clip-Earphones-Noise-Cancelling_1601497051570.html
Earbuds: 35mAh Charging case: 480mAh,LED,81.75,https://www.alibaba.com/product-detail/High-Quality-Noise-Cancelling-TWS-Waterproof_1601298546401.html
200-500mah,Digital Display,4.2,https://www.alibaba.com/product-detail/X35-TWS-Earphones-Headphones-In-Ear_1601576221589.html
200-500mah,Digital Display,1.99,https://www.alibaba.com/product-detail/Audifonos-M25-TWS-Wireless-Headphones-Noise_1601427478468.html
200-500mah,LED,11.8,https://www.alibaba.com/product-detail/Wholesale-Wireless-Air-Pro-Waterproof-In_1601635705315.html
200-500mah,Digital Display,1.72,https://www.alibaba.com/product-detail/True-Tws-Wireless-Handsfree-Audifonos-Auriculares_1601487370064.html
250mah,Digital Display,5.3,https://www.alibaba.com/product-detail/High-Quality-Fashionable-True-Wireless-Stereo_1601578569495.html
40mAh for earbud,LED,8.0,https://www.alibaba.com/product-detail/Compact-and-Portable-Noise-Cancelling-Tws_1601217450368.html
200mah,LED,4.78,https://www.alibaba.com/product-detail/TWS-Wireless-Earbuds-High-Bass-Wireless_1601622829484.html
2000-3000mah,Digital Display,11.5,https://www.alibaba.com/product-detail/Noise-Cancelling-TWS-Earbuds-for-5_1601635449058.html
500-1000mah,LED,12.9,https://www.alibaba.com/product-detail/Hot-Selling-TWS-Earbudas-Touch-Screen_1601585753315.html
200-500mah,LED,17.8,https://www.alibaba.com/product-detail/USA-and-EU-Warehouse-Fast-Shipping_1601740830361.html
300mAh,LED,3.15,https://www.alibaba.com/product-detail/TWS-Wireless-Earphones-Noise-Cancelling-for_1601615392380.html
200mAh,LED,3.91,https://www.alibaba.com/product-detail/Hot-Selling-2025-Top-Selling-TWS_1601608803482.html
1000-2000mah,Digital Display,4.12,https://www.alibaba.com/product-detail/Popular-Ear-Buds-Noise-Cancelling-Bluetooth_1601634827433.html
400mAh,LED,11.5,https://www.alibaba.com/product-detail/China-Wholesale-Mini-Open-Ear-Tws_1601527524401.html
More than 8 hours,More than 8 hours,8.43,https://www.alibaba.com/product-detail/Hot-Selling-TWS-Waterproof-Sports-In_1601623921352.html
200mAh,Digital Display,6.3,https://www.alibaba.com/product-detail/Active-Noise-Cancelling-Gaming-EarBud-TWS_1601115657052.html?selectedCarrierCode=SEMI_MANAGED_PREMIUM@@PREMIUM
200mAh,Digital Display,6.5,https://www.alibaba.com/product-detail/TWS-Earbuds-Dual-Mode-Active-Noise_1601691840572.html
<200mah,Digital Display,7.68,https://www.alibaba.com/product-detail/IPX5-Wireless-Charging-Case-Open-Ear_1601458075271.html
"45mah*2, 500mah",Digital Display,4.35,https://www.alibaba.com/product-detail/T35-BT5-1-TWS-Earphone-Wireless_1601014778417.html
300mAh,Digital Display,7.47,https://www.alibaba.com/product-detail/TS32-ABS-Auriculares-Inalambricos-TWS-ANC_1601564576435.html
300+30*2,Digital Display,8.3,https://www.alibaba.com/product-detail/ENC-Noise-Cancelling-TWS-Earbuds-Digital_1601345495143.html
200-500mah,LED,4.55,https://www.alibaba.com/product-detail/Electroplated-Finish-Deep-ANC-Wireless-TWS_1601729843850.html
200-500mah,Digital Display,6.22,https://www.alibaba.com/product-detail/Noise-Cancelling-TWS-Earphones-With-Waterproof_1601436498535.html
200mAh,Digital Display,3.3,https://www.alibaba.com/product-detail/BQ30-TWS-5-3-Wireless-Earphones_1601418303838.html
200-500mah,Digital Display,8.41,https://www.alibaba.com/product-detail/Hot-Sell-TWS-Wireless-BT-Earphones_1601711739001.html
300mAh,Digital Display,7.41,https://www.alibaba.com/product-detail/TWS-Noise-Cancelling-Earphones-Cheap-Price_1601525794407.html
200mAh,Digital Display,4.9,https://www.alibaba.com/product-detail/High-Quality-noise-cancelling-tws-sleep_1601438822325.html?selectedCarrierCode=SEMI_MANAGED_PREMIUM@@PREMIUM
50MAH,LED,6.49,https://www.alibaba.com/product-detail/TWS-Waterproof-Noise-Cancelling-Headphones-High_1601043013858.html
400Mah,Digital Display,6.8,https://www.alibaba.com/product-detail/SE60-TWS-Touch-Screen-Wireless-Headphones_1601125552223.html
400mAh,Digital Display,2.48,https://www.alibaba.com/product-detail/TOP-Quality-TWS-Wireless-Earbuds-WithANC_1601524435781.html
200-500mah,Digital Display,5.29,https://www.alibaba.com/product-detail/TWS-Bluetooth-Earbuds-Wireless-Dual-ENC_1601525717215.html
1000-2000mah,Digital Display,2.93,https://www.alibaba.com/product-detail/Intelligent-Touch-BT-5-4-TWS_1601596512470.html
200-500mah,Digital Display,5.18,https://www.alibaba.com/product-detail/Touch-Screen-Displays-ANC-TWS-Gaming_1601418211377.html
500mAh,LED,9.15,https://www.alibaba.com/product-detail/T68pro-Wireless-Noise-Canceling-in-Ear_1601515779923.html
30mAh,LED,10.78,https://www.alibaba.com/product-detail/New-Hifi-Wireless-Noise-Cancelling-Tws_1601550453885.html
40,Digital Display,2.1,https://www.alibaba.com/product-detail/TWS-Wireless-Earbuds-Touch-Control-Noise_1601443429798.html
200-500mah,LED,9.8,https://www.alibaba.com/product-detail/Open-Type-TWS-Earphones-Headphones-with_1601582773047.html
200-500mah,Digital Display,3.34,https://www.alibaba.com/product-detail/TWS-Wireless-Bluetooth-Earphones-Sports-Headphones_1601457909753.html
200-500mah,Digital Display,2.27,https://www.alibaba.com/product-detail/New-Mini-Tws-Pro80-Earphone-Wireless_1601497410886.html
Earbuds 35mAh/charging box 250mAh,LED,10.85,https://www.alibaba.com/product-detail/Smallest-Noise-Cancelling-TWS-Wireless-Gaming_1601442280128.html
300mah,LED,3.99,https://www.alibaba.com/product-detail/2026-New-TWS-Air-Max-Noise_1601704204777.html
200-500mah,Digital Display,1.9,https://www.alibaba.com/product-detail/G11-TWS-Bluetooth-Earphones-with-Mic_1600510330326.html
200-500mah,LED,6.14,https://www.alibaba.com/product-detail/Tws-Wireless-Se60-Se-60-Smart_1600230590023.html
500-1000mah,Digital Display,9.58,https://www.alibaba.com/product-detail/TWS-Bluetooth-5-4-IN-Ear_1601665069077.html
500-1000mah,LED,8.31,https://www.alibaba.com/product-detail/2025-TWS-Tour-Pro-2-Smart_1601368334036.html
70mAh,LED,13.5,https://www.alibaba.com/product-detail/Most-Selling-Product-in-Alibaba-Noise_1601047735843.html
200mAh,LED,3.15,https://www.alibaba.com/product-detail/Noise-Cancelling-Air-7-TWS-Wireless_1601541207169.html
Bluetooth Earphones,LED,7.26,https://www.alibaba.com/product-detail/TWS-Earbuds-In-Ear-Hearing-Aid_1601261705892.html
500mAh,LED,10.39,https://www.alibaba.com/product-detail/NEW-Air-TWS-Pro-LCD-Touch_1601251918484.html
"200mAh Charging Case, 30mAh in Earphones",LED,3.55,https://www.alibaba.com/product-detail/ANC-ENC-TWS-Earbuds-Bt-5_1601358911995.html
"Battery of earbuds:30mAh, Battery of harge box: 400mAh",LED,7.5,https://www.alibaba.com/product-detail/TWS-Earphones-Earbuds-TWS-Wireless-Headphones_1601253977634.html
200-500mah,LED,12.8,https://www.alibaba.com/product-detail/2025-Hot-Selling-TWS-Earphones-Wireless_1601575947560.html
200-500mah,Digital Display,9.24,https://www.alibaba.com/product-detail/Open-Ear-TWS-Wireless-Earphones-with_1601711359013.html
400mah,LED,69.0,https://www.alibaba.com/product-detail/Wireless-TWS-Earbuds-LED-Power-Display_1601597416232.html
200-500mah,Digital Display,4.325,https://www.alibaba.com/product-detail/TWS-5-3-Wireless-Earbuds-Dual_11000029115179.html
200-500mah,LED,7.3,https://www.alibaba.com/product-detail/Hot-Selling-In-Ear-Wireless-ANC_1601642948880.html
200-500mah,LED,4.55,https://www.alibaba.com/product-detail/Luxury-Electroplated-Color-TWS-Earbuds-Dual_1601709645736.html
"50mAh, 700mAh",Digital Display,11.62,https://www.alibaba.com/product-detail/New-Smart-Noise-Cancellation-True-Tws_1601044856264.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
200-500mah,Digital Display,4.0,https://www.alibaba.com/product-detail/2025-New-TWS-Noise-Cancelling-Wireless_1601668739576.html
200-500mah,Digital Display,9.5,https://www.alibaba.com/product-detail/Tune-TWS-Wireless-Bluetooth-Earbud-Earphones_1601736299640.html
180mAh,Digital Display,3.19,https://www.alibaba.com/product-detail/Wholesale-In-ear-TWS-Wireless-for_1600666703098.html
200-500mah,Digital Display,7.99,https://www.alibaba.com/product-detail/Premium-Wireless-Headphones-Active-Noise-Cancelling_1601648914894.html
200-500mah,LED,3.8,https://www.alibaba.com/product-detail/Hot-Selling-TWS-Earbuds-Wireless-for_1601598005189.html
200mah,LED,2.48,https://www.alibaba.com/product-detail/TWS-Earbuds-Wireless-for-Bluetooth-Headset_1601613748645.html
200-500mah,Digital Display,9.0,https://www.alibaba.com/product-detail/TWS-Earbuds-1-83-LCD-Full_1601691862729.html
200mAh,Digital Display,8.09,https://www.alibaba.com/product-detail/Tws-Wireless-Business-Headphones-9d-Stereo_1600974370630.html
200mAh,LED,3.64,https://www.alibaba.com/product-detail/Hot-Selling-Mini-Noise-Cancelling-True_1601524944223.html
200-500mah,LED,3.3499999999999996,https://www.alibaba.com/product-detail/High-Quality-Wireless-TWS-Earbuds-Portable_1601708533028.html
200mAh,LED,10.0,https://www.alibaba.com/product-detail/US-Warehouse-Factory-Wholesale-High-Quality_1601651207352.html
300mah,LED,5.7,https://www.alibaba.com/product-detail/HIFI-TWS-Earbuds-with-Noise-Cancelling_1601687856551.html
500,Digital Display,5.449999999999999,https://www.alibaba.com/product-detail/In-Stock-TWS-Wireless-Earbuds-Strong_1601670961794.html
300,LED,4.09,https://www.alibaba.com/product-detail/High-Quality-06-TWS-Wireless-Headphones_1601504550986.html
earphones:30mAh;charging box:300mAh,LED,9.7,https://www.alibaba.com/product-detail/Kinglucky-I121Pro-2025-New-5-3_1601518464881.html?s=p&selectedCarrierCode=SEMI_MANAGED_ECONOMIC@@ECONOMY
200-500mah,Digital Display,9.5,https://www.alibaba.com/product-detail/OTHC-076D-In-Ear-For-5_1601661747002.html?s=p
500-1000mah,LED,3.6,https://www.alibaba.com/product-detail/New-Arrival-M26-Transparent-Earbuds-In_1601095405120.html
40mAh/ 350mAh,LED,7.94,https://www.alibaba.com/product-detail/V8-New-TWS-On-Ear-Headphones_1601205207544.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
200-500mah,LED,11.49,https://www.alibaba.com/product-detail/Monaural-Ear-Hook-Tws-Touch-Control_1601387363625.html
35,LED,8.28,https://www.alibaba.com/product-detail/LED-JL-Premium-True-Wireless-Noise_1601623601034.html
200-500mah,Digital Display,3.99,https://www.alibaba.com/product-detail/Factory-Price-M90-MAX-TWS-Earbuds_1601398851126.html
200mAh,Digital Display,1.99,https://www.alibaba.com/product-detail/Y29-In-ear-Wireless-Headphones-Digital_1601615146762.html
200-500mah,battery indicator,4.33,https://www.alibaba.com/product-detail/High-Quality-True-Wireless-Earbuds-Long_1601404652081.html
300/40 mah,Digital Display,7.8,https://www.alibaba.com/product-detail/Smart-LED-Touch-Screen-Active-Noise_1601639162391.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
500mah/60mah,LED,8.05,https://www.alibaba.com/product-detail/YX56-DIY-Wallpaper-LCD-Touch-Display_1601419005452.html?selectedCarrierCode=SEMI_MANAGED_ECONOMIC@@ECONOMY
200-500mah,LED,2.09,https://www.alibaba.com/product-detail/NEEXXT-Q21-2025-Semi-in-ear_1601597103270.html?selectedCarrierCode=SEMI_MANAGED_ECONOMIC@@ECONOMY
500-1000mah,Digital Display,1.54,https://www.alibaba.com/product-detail/X55Wireless-Earphone-TWS-Wireless-5-3_1601517659996.html
300,LED,3.3,https://www.alibaba.com/product-detail/YW15-Wireless-TWS-2-ANC-Earbuds_1601492359234.html
440mAh,LED,32.0,https://www.alibaba.com/product-detail/OPPO-Enco-Air-4-True-Wireless_1601660400207.html
300/40mah,Digital Display,7.8,https://www.alibaba.com/product-detail/AI-Language-Translation-Earbuds-Wholesale-High_1601607332768.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
30mAh(each earphone)/ Wireless Earphones,Digital Display,4.6,https://www.alibaba.com/product-detail/Oem-2026-Hot-Sale-Ear-clip_1601692183060.html
300mAh(charging case),Digital Display,6.29,https://www.alibaba.com/product-detail/2025-New-M79-Clip-On-Sports_1601592632222.html
200,LED,3.7,https://www.alibaba.com/product-detail/Digital-Wireless-Headset-Special-LED-Long_1601585407149.html
Earphone : 30mah,LED,6.19,https://www.alibaba.com/product-detail/1-83-TFT-Color-Display-Screen_1601158082158.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
1000-2000mah,LED,3.55,https://www.alibaba.com/product-detail/True-Wireless-Tws-Handsfree-N35-Gaming_1601366610070.html
200-500mah,LED,6.98,https://www.alibaba.com/product-detail/TWS-Earphones-High-Definition-Sound-Quality_1601648961862.html?selectedCarrierCode=SEMI_MANAGED_ECONOMIC@@ECONOMY
500-1000mah,Digital Display,10.99,https://www.alibaba.com/product-detail/2025-New-Arrives-Designer-Sports-TWS_1601582369375.html
200-500mah,Digital Display,1.18,https://www.alibaba.com/product-detail/Cheap-Price-Air-31-TWS-in_1601442497553.html?selectedCarrierCode=SEMI_MANAGED_ECONOMIC@@ECONOMY
980,Digital Display,12.489999999999998,https://www.alibaba.com/product-detail/2026-High-Quality-Sports-In-Ear_1601245517819.html
2000-3000mah,Digital Display,12.489999999999998,https://www.alibaba.com/product-detail/2026-High-Quality-In-Ear-Wireless_1601248477267.html
3000-5000mah,Digital Display,16.8,https://www.alibaba.com/product-detail/DX-16-TWS-Earbuds-Active-Noise_1601726106814.html
>5000mAh,Digital Display,38.0,https://www.alibaba.com/product-detail/CHXDEV-Luxury-Earphones-TWS-Wireless-Ear_1601520761435.html
200-500mah,Digital Display,6.39,https://www.alibaba.com/product-detail/2025-High-Quality-S730-TWS-True_1601581250931.html
<200mah,Digital Display,1.15,https://www.alibaba.com/product-detail/A6S-TWS-Earphone-Bt-5-0_1600797906923.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
30mAh 200mAh,Digital Display,3.9,https://www.alibaba.com/product-detail/ANC-Mate-60-TWS-Wireless-Earbuds_1601154290961.html?selectedCarrierCode=SEMI_MANAGED_ECONOMIC@@ECONOMY
